x,y,ux,uy,exx,eyy,exy,sxx,syy,sxy
2.500000e-01,1.100000e-01,2.441392e-04,3.375345e-03,-5.616128e-03,3.290266e-02,3.222341e-03,1.004587e+04,3.310357e+05,2.685284e+04
2.600000e-01,1.100000e-01,1.866424e-04,3.447147e-03,-5.868743e-03,3.362623e-02,2.769374e-03,8.921912e+03,3.380467e+05,2.307811e+04
2.700000e-01,1.100000e-01,1.267644e-04,3.513894e-03,-6.092626e-03,3.429482e-02,2.308415e-03,7.982684e+03,3.445447e+05,1.923679e+04
2.800000e-01,1.100000e-01,6.478987e-05,3.575591e-03,-6.288311e-03,3.490855e-02,1.840871e-03,7.222911e+03,3.505301e+05,1.534059e+04
2.900000e-01,1.100000e-01,9.981392e-07,3.632255e-03,-6.456361e-03,3.546770e-02,1.368150e-03,6.637277e+03,3.560044e+05,1.140125e+04
3.000000e-01,1.100000e-01,-6.433734e-05,3.683910e-03,-6.597361e-03,3.597260e-02,8.916562e-04,6.220398e+03,3.609700e+05,7.430468e+03
3.100000e-01,1.100000e-01,-1.309491e-04,3.730588e-03,-6.711927e-03,3.642370e-02,4.127792e-04,5.966809e+03,3.654304e+05,3.439827e+03
3.200000e-01,1.100000e-01,-1.985759e-04,3.772329e-03,-6.800702e-03,3.682157e-02,-6.710885e-05,5.870950e+03,3.693899e+05,-5.592404e+02
3.300000e-01,1.100000e-01,-2.669631e-04,3.809182e-03,-6.864358e-03,3.716683e-02,-5.466608e-04,5.927161e+03,3.728537e+05,-4.555507e+03
3.400000e-01,1.100000e-01,-3.358630e-04,3.841205e-03,-6.903596e-03,3.746022e-02,-1.024559e-03,6.129676e+03,3.758282e+05,-8.537993e+03
3.500000e-01,1.100000e-01,-4.050350e-04,3.868461e-03,-6.919142e-03,3.770257e-02,-1.499521e-03,6.472621e+03,3.783202e+05,-1.249601e+04
3.600000e-01,1.100000e-01,-4.742459e-04,3.891023e-03,-6.911752e-03,3.789477e-02,-1.970300e-03,6.950019e+03,3.803377e+05,-1.641917e+04
3.700000e-01,1.100000e-01,-5.432701e-04,3.908971e-03,-6.882206e-03,3.803781e-02,-2.435694e-03,7.555793e+03,3.818892e+05,-2.029745e+04
3.800000e-01,1.100000e-01,-6.118900e-04,3.922391e-03,-6.831306e-03,3.813274e-02,-2.894546e-03,8.283775e+03,3.829842e+05,-2.412121e+04
3.900000e-01,1.100000e-01,-6.798962e-04,3.931375e-03,-6.759878e-03,3.818069e-02,-3.345744e-03,9.127714e+03,3.836325e+05,-2.788120e+04
4.000000e-01,1.100000e-01,-7.470876e-04,3.936024e-03,-6.668768e-03,3.818286e-02,-3.788230e-03,1.008129e+04,3.838449e+05,-3.156858e+04
4.100000e-01,1.100000e-01,-8.132716e-04,3.936442e-03,-6.558840e-03,3.814049e-02,-4.220997e-03,1.113812e+04,3.836326e+05,-3.517498e+04
4.200000e-01,1.100000e-01,-8.782644e-04,3.932738e-03,-6.430970e-03,3.805490e-02,-4.643094e-03,1.229178e+04,3.830074e+05,-3.869245e+04
4.300000e-01,1.100000e-01,-9.418910e-04,3.925027e-03,-6.286050e-03,3.792744e-02,-5.053626e-03,1.353582e+04,3.819816e+05,-4.211355e+04
4.400000e-01,1.100000e-01,-1.003985e-03,3.913430e-03,-6.124981e-03,3.775951e-02,-5.451753e-03,1.486377e+04,3.805679e+05,-4.543128e+04
4.500000e-01,1.100000e-01,-1.064391e-03,3.898068e-03,-5.948670e-03,3.755256e-02,-5.836699e-03,1.626919e+04,3.787794e+05,-4.863916e+04
4.600000e-01,1.100000e-01,-1.122959e-03,3.879068e-03,-5.758029e-03,3.730805e-02,-6.207743e-03,1.774564e+04,3.766297e+05,-5.173119e+04
4.700000e-01,1.100000e-01,-1.179551e-03,3.856560e-03,-5.553972e-03,3.702750e-02,-6.564226e-03,1.928674e+04,3.741323e+05,-5.470188e+04
4.800000e-01,1.100000e-01,-1.234038e-03,3.830675e-03,-5.337410e-03,3.671240e-02,-6.905549e-03,2.088615e+04,3.713013e+05,-5.754624e+04
4.900000e-01,1.100000e-01,-1.286299e-03,3.801545e-03,-5.109249e-03,3.636432e-02,-7.231174e-03,2.253765e+04,3.681507e+05,-6.025978e+04
5.000000e-01,1.100000e-01,-1.336223e-03,3.769307e-03,-4.870389e-03,3.598479e-02,-7.540622e-03,2.423509e+04,3.646949e+05,-6.283852e+04
5.100000e-01,1.100000e-01,-1.383707e-03,3.734095e-03,-4.621716e-03,3.557536e-02,-7.833476e-03,2.597246e+04,3.609481e+05,-6.527896e+04
5.200000e-01,1.100000e-01,-1.428657e-03,3.696046e-03,-4.364104e-03,3.513758e-02,-8.109375e-03,2.774388e+04,3.569246e+05,-6.757813e+04
5.300000e-01,1.100000e-01,-1.470989e-03,3.655295e-03,-4.098410e-03,3.467300e-02,-8.368020e-03,2.954365e+04,3.526388e+05,-6.973350e+04
5.400000e-01,1.100000e-01,-1.510626e-03,3.611976e-03,-3.825470e-03,3.418315e-02,-8.609167e-03,3.136624e+04,3.481047e+05,-7.174306e+04
5.500000e-01,1.100000e-01,-1.547499e-03,3.566225e-03,-3.546099e-03,3.366953e-02,-8.832629e-03,3.320632e+04,3.433365e+05,-7.360524e+04
5.600000e-01,1.100000e-01,-1.581548e-03,3.518173e-03,-3.261082e-03,3.313363e-02,-9.038274e-03,3.505880e+04,3.383481e+05,-7.531895e+04
5.700000e-01,1.100000e-01,-1.612720e-03,3.467949e-03,-2.971180e-03,3.257692e-02,-9.226023e-03,3.691880e+04,3.331530e+05,-7.688353e+04
5.800000e-01,1.100000e-01,-1.640971e-03,3.415682e-03,-2.677119e-03,3.200082e-02,-9.395849e-03,3.878172e+04,3.277645e+05,-7.829874e+04
5.900000e-01,1.100000e-01,-1.666263e-03,3.361497e-03,-2.379592e-03,3.140671e-02,-9.547776e-03,4.064323e+04,3.221958e+05,-7.956480e+04
6.000000e-01,1.100000e-01,-1.688563e-03,3.305513e-03,-2.079255e-03,3.079594e-02,-9.681873e-03,4.249931e+04,3.164593e+05,-8.068228e+04
6.100000e-01,1.100000e-01,-1.707848e-03,3.247848e-03,-1.776724e-03,3.016981e-02,-9.798260e-03,4.434623e+04,3.105674e+05,-8.165217e+04
6.200000e-01,1.100000e-01,-1.724098e-03,3.188614e-03,-1.472572e-03,2.952956e-02,-9.897097e-03,4.618061e+04,3.045317e+05,-8.247581e+04
6.300000e-01,1.100000e-01,-1.737299e-03,3.127921e-03,-1.167329e-03,2.887636e-02,-9.978590e-03,4.799942e+04,2.983635e+05,-8.315491e+04
6.400000e-01,1.100000e-01,-1.747444e-03,3.065869e-03,-8.614750e-04,2.821136e-02,-1.004298e-02,4.979997e+04,2.920736e+05,-8.369151e+04
6.500000e-01,1.100000e-01,-1.754529e-03,3.002558e-03,-5.554421e-04,2.753561e-02,-1.009056e-02,5.158000e+04,2.856721e+05,-8.408797e+04
6.600000e-01,1.100000e-01,-1.758553e-03,2.938077e-03,-2.496089e-04,2.685010e-02,-1.012163e-02,5.333762e+04,2.791685e+05,-8.434695e+04
6.700000e-01,1.100000e-01,-1.759521e-03,2.872512e-03,5.570119e-05,2.615576e-02,-1.013657e-02,5.507138e+04,2.725718e+05,-8.447141e+04
6.800000e-01,1.100000e-01,-1.757439e-03,2.805941e-03,3.602225e-04,2.545341e-02,-1.013575e-02,5.678026e+04,2.658902e+05,-8.446458e+04
6.900000e-01,1.100000e-01,-1.752316e-03,2.738435e-03,6.637502e-04,2.474384e-02,-1.011960e-02,5.846374e+04,2.591312e+05,-8.432997e+04
7.000000e-01,1.100000e-01,-1.744164e-03,2.670057e-03,9.661428e-04,2.402772e-02,-1.008856e-02,6.012174e+04,2.523016e+05,-8.407134e+04
7.100000e-01,1.100000e-01,-1.732994e-03,2.600863e-03,1.267326e-03,2.330565e-02,-1.004312e-02,6.175474e+04,2.454074e+05,-8.369270e+04
7.200000e-01,1.100000e-01,-1.718817e-03,2.530901e-03,1.567294e-03,2.257813e-02,-9.983799e-03,6.336374e+04,2.384540e+05,-8.319832e+04
7.300000e-01,1.100000e-01,-1.701648e-03,2.460207e-03,1.866116e-03,2.184557e-02,-9.911127e-03,6.495031e+04,2.314457e+05,-8.259273e+04
7.400000e-01,1.100000e-01,-1.681495e-03,2.388811e-03,2.163938e-03,2.110829e-02,-9.825684e-03,6.651663e+04,2.243863e+05,-8.188070e+04
7.500000e-01,1.100000e-01,-1.658369e-03,2.316732e-03,2.460987e-03,2.036652e-02,-9.728079e-03,6.806554e+04,2.172783e+05,-8.106732e+04
7.600000e-01,1.100000e-01,-1.632275e-03,2.243978e-03,2.757577e-03,1.962037e-02,-9.618957e-03,6.960053e+04,2.101238e+05,-8.015797e+04
7.700000e-01,1.100000e-01,-1.603217e-03,2.170545e-03,3.054110e-03,1.886985e-02,-9.499005e-03,7.112584e+04,2.029237e+05,-7.915837e+04
7.800000e-01,1.100000e-01,-1.571193e-03,2.096419e-03,3.351086e-03,1.811488e-02,-9.368958e-03,7.264648e+04,1.956781e+05,-7.807465e+04
7.900000e-01,1.100000e-01,-1.536196e-03,2.021571e-03,3.649104e-03,1.735526e-02,-9.229609e-03,7.416828e+04,1.883862e+05,-7.691341e+04
8.000000e-01,1.100000e-01,-1.498211e-03,1.945959e-03,3.948870e-03,1.659068e-02,-9.081814e-03,7.569797e+04,1.810464e+05,-7.568178e+04
8.100000e-01,1.100000e-01,-1.457218e-03,1.869526e-03,4.251199e-03,1.582073e-02,-8.926513e-03,7.724319e+04,1.736560e+05,-7.438761e+04
8.200000e-01,1.100000e-01,-1.413187e-03,1.792197e-03,4.557021e-03,1.504492e-02,-8.764743e-03,7.881256e+04,1.662117e+05,-7.303952e+04
8.300000e-01,1.100000e-01,-1.366078e-03,1.713881e-03,4.867383e-03,1.426264e-02,-8.597659e-03,8.041574e+04,1.587095e+05,-7.164716e+04
8.400000e-01,1.100000e-01,-1.315839e-03,1.634463e-03,5.183446e-03,1.347320e-02,-8.426564e-03,8.206340e+04,1.511447e+05,-7.022136e+04
8.500000e-01,1.100000e-01,-1.262409e-03,1.553809e-03,5.506482e-03,1.267587e-02,-8.252936e-03,8.376725e+04,1.435121e+05,-6.877447e+04
8.600000e-01,1.100000e-01,-1.205710e-03,1.471758e-03,5.837857e-03,1.186988e-02,-8.078472e-03,8.553992e+04,1.358068e+05,-6.732060e+04
8.700000e-01,1.100000e-01,-1.145652e-03,1.388121e-03,6.179014e-03,1.105447e-02,-7.905122e-03,8.739487e+04,1.280237e+05,-6.587601e+04
8.800000e-01,1.100000e-01,-1.082130e-03,1.302678e-03,6.531428e-03,1.022897e-02,-7.735140e-03,8.934606e+04,1.201589e+05,-6.445950e+04
8.900000e-01,1.100000e-01,-1.015023e-03,1.215172e-03,6.896551e-03,9.392874e-03,-7.571129e-03,9.140756e+04,1.122102e+05,-6.309274e+04
9.000000e-01,1.100000e-01,-9.441986e-04,1.125309e-03,7.275724e-03,8.545954e-03,-7.416081e-03,9.359286e+04,1.041781e+05,-6.180067e+04
9.100000e-01,1.100000e-01,-8.695087e-04,1.032748e-03,7.670058e-03,7.688428e-03,-7.273394e-03,9.591400e+04,9.606708e+04,-6.061162e+04
9.200000e-01,1.100000e-01,-7.907974e-04,9.371045e-04,8.080278e-03,6.821148e-03,-7.146866e-03,9.838029e+04,8.788754e+04,-5.955722e+04
9.300000e-01,1.100000e-01,-7.079032e-04,8.379419e-04,8.506526e-03,5.945827e-03,-7.040620e-03,1.009968e+05,7.965763e+04,-5.867184e+04
9.400000e-01,1.100000e-01,-6.206669e-04,7.347742e-04,8.948142e-03,5.065290e-03,-6.958953e-03,1.037625e+05,7.140540e+04,-5.799128e+04
9.500000e-01,1.100000e-01,-5.289404e-04,6.270678e-04,9.403447e-03,4.183703e-03,-6.906058e-03,1.066686e+05,6.317075e+04,-5.755049e+04
9.600000e-01,1.100000e-01,-4.325979e-04,5.142494e-04,9.869581e-03,3.306718e-03,-6.885617e-03,1.096971e+05,5.500660e+04,-5.738014e+04
9.700000e-01,1.100000e-01,-3.315487e-04,3.957201e-04,1.034246e-02,2.441449e-03,-6.900258e-03,1.128203e+05,4.697855e+04,-5.750215e+04
9.800000e-01,1.100000e-01,-2.257487e-04,2.708770e-04,1.081698e-02,1.596162e-03,-6.950944e-03,1.160022e+05,3.916206e+04,-5.792453e+04
9.900000e-01,1.100000e-01,-1.152092e-04,1.391429e-04,1.128743e-02,7.796075e-04,-7.036427e-03,1.192016e+05,3.163640e+04,-5.863689e+04
1.000000e+00,1.100000e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,1.200000e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-02,1.200000e-01,1.038887e-04,2.074051e-04,9.928498e-03,1.535770e-03,1.038461e-02,1.066214e+05,3.668197e+04,8.653844e+04
2.000000e-02,1.200000e-01,1.985700e-04,4.106367e-04,9.004445e-03,3.107151e-03,1.027756e-02,1.002695e+05,5.112542e+04,8.564635e+04
3.000000e-02,1.200000e-01,2.839776e-04,6.093717e-04,8.076873e-03,4.705769e-03,1.014875e-02,9.393778e+04,6.584525e+04,8.457292e+04
4.000000e-02,1.200000e-01,3.601074e-04,8.033995e-04,7.152141e-03,6.321990e-03,1.000308e-02,8.767228e+04,8.075436e+04,8.335903e+04
5.000000e-02,1.200000e-01,4.270204e-04,9.925939e-04,6.236607e-03,7.945836e-03,9.843552e-03,8.151848e+04,9.576205e+04,8.202960e+04
6.000000e-02,1.200000e-01,4.848396e-04,1.176886e-03,5.336137e-03,9.567692e-03,9.671516e-03,7.551745e+04,1.107804e+05,8.059596e+04
7.000000e-02,1.200000e-01,5.337431e-04,1.356242e-03,4.455790e-03,1.117877e-02,9.487114e-03,6.970360e+04,1.257285e+05,7.905929e+04
8.000000e-02,1.200000e-01,5.739554e-04,1.530645e-03,3.599708e-03,1.277136e-02,9.289691e-03,6.410395e+04,1.405343e+05,7.741409e+04
9.000000e-02,1.200000e-01,6.057373e-04,1.700084e-03,2.771117e-03,1.433882e-02,9.078163e-03,5.873834e+04,1.551358e+05,7.565136e+04
1.000000e-01,1.200000e-01,6.293777e-04,1.864544e-03,1.972431e-03,1.587559e-02,8.851310e-03,5.362031e+04,1.694800e+05,7.376092e+04
1.100000e-01,1.200000e-01,6.451859e-04,2.024006e-03,1.205375e-03,1.737704e-02,8.607973e-03,4.875816e+04,1.835220e+05,7.173311e+04
1.200000e-01,1.200000e-01,6.534852e-04,2.178439e-03,4.711284e-04,1.883932e-02,8.347178e-03,4.415617e+04,1.972244e+05,6.955981e+04
1.300000e-01,1.200000e-01,6.546085e-04,2.327805e-03,-2.295543e-04,2.025924e-02,8.068206e-03,3.981555e+04,2.105555e+05,6.723505e+04
1.400000e-01,1.200000e-01,6.488942e-04,2.472060e-03,-8.962329e-04,2.163414e-02,7.770618e-03,3.573537e+04,2.234885e+05,6.475515e+04
1.500000e-01,1.200000e-01,6.366838e-04,2.611153e-03,-1.528699e-03,2.296183e-02,7.454256e-03,3.191319e+04,2.360009e+05,6.211880e+04
1.600000e-01,1.200000e-01,6.183202e-04,2.745029e-03,-2.126909e-03,2.424042e-02,7.119227e-03,2.834558e+04,2.480733e+05,5.932689e+04
1.700000e-01,1.200000e-01,5.941456e-04,2.873631e-03,-2.690941e-03,2.546836e-02,6.765876e-03,2.502846e+04,2.596893e+05,5.638230e+04
1.800000e-01,1.200000e-01,5.645014e-04,2.996904e-03,-3.220956e-03,2.664433e-02,6.394760e-03,2.195740e+04,2.708348e+05,5.328967e+04
1.900000e-01,1.200000e-01,5.297265e-04,3.114792e-03,-3.717181e-03,2.776721e-02,6.006620e-03,1.912772e+04,2.814976e+05,5.005517e+04
2.000000e-01,1.200000e-01,4.901578e-04,3.227245e-03,-4.179888e-03,2.883607e-02,5.602350e-03,1.653465e+04,2.916676e+05,4.668625e+04
2.100000e-01,1.200000e-01,4.461288e-04,3.334215e-03,-4.609390e-03,2.985014e-02,5.182975e-03,1.417332e+04,3.013361e+05,4.319146e+04
2.200000e-01,1.200000e-01,3.979700e-04,3.435661e-03,-5.006032e-03,3.080882e-02,4.749626e-03,1.203887e+04,3.104960e+05,3.958021e+04
2.300000e-01,1.200000e-01,3.460081e-04,3.531550e-03,-5.370191e-03,3.171162e-02,4.303518e-03,1.012638e+04,3.191414e+05,3.586265e+04
2.400000e-01,1.200000e-01,2.905661e-04,3.621855e-03,-5.702275e-03,3.255820e-02,3.845938e-03,8.430878e+03,3.272681e+05,3.204948e+04
2.500000e-01,1.200000e-01,2.319626e-04,3.706557e-03,-6.002720e-03,3.334834e-02,3.378221e-03,6.947366e+03,3.348728e+05,2.815184e+04
2.600000e-01,1.200000e-01,1.705117e-04,3.785647e-03,-6.271997e-03,3.408195e-02,2.901743e-03,5.670761e+03,3.419537e+05,2.418119e+04
2.700000e-01,1.200000e-01,1.065227e-04,3.859123e-03,-6.510606e-03,3.475906e-02,2.417902e-03,4.595894e+03,3.485097e+05,2.014918e+04
2.800000e-01,1.200000e-01,4.029962e-05,3.926995e-03,-6.719081e-03,3.537980e-02,1.928114e-03,3.717492e+03,3.545415e+05,1.606762e+04
2.900000e-01,1.200000e-01,-2.785892e-05,3.989280e-03,-6.897991e-03,3.594443e-02,1.433797e-03,3.030161e+03,3.600503e+05,1.194831e+04
3.000000e-01,1.200000e-01,-9.766020e-05,4.046005e-03,-7.047938e-03,3.645331e-02,9.363688e-04,2.528377e+03,3.650388e+05,7.803074e+03
3.100000e-01,1.200000e-01,-1.688177e-04,4.097208e-03,-7.169560e-03,3.690691e-02,4.372325e-04,2.206476e+03,3.695104e+05,3.643604e+03
3.200000e-01,1.200000e-01,-2.410514e-04,4.142935e-03,-7.263530e-03,3.730580e-02,-6.222505e-05,2.058647e+03,3.734697e+05,-5.185421e+02
3.300000e-01,1.200000e-01,-3.140883e-04,4.183240e-03,-7.330553e-03,3.765065e-02,-5.606414e-04,2.078932e+03,3.769223e+05,-4.672012e+03
3.400000e-01,1.200000e-01,-3.876625e-04,4.218189e-03,-7.371368e-03,3.794223e-02,-1.056684e-03,2.261226e+03,3.798745e+05,-8.805700e+03
3.500000e-01,1.200000e-01,-4.615156e-04,4.247855e-03,-7.386747e-03,3.818139e-02,-1.549054e-03,2.599279e+03,3.823338e+05,-1.290879e+04
3.600000e-01,1.200000e-01,-5.353974e-04,4.272318e-03,-7.377493e-03,3.836908e-02,-2.036494e-03,3.086701e+03,3.843082e+05,-1.697078e+04
3.700000e-01,1.200000e-01,-6.090655e-04,4.291669e-03,-7.344437e-03,3.850633e-02,-2.517785e-03,3.716976e+03,3.858067e+05,-2.098154e+04
3.800000e-01,1.200000e-01,-6.822861e-04,4.306005e-03,-7.288437e-03,3.859425e-02,-2.991759e-03,4.483464e+03,3.868392e+05,-2.493132e+04
3.900000e-01,1.200000e-01,-7.548342e-04,4.315430e-03,-7.210376e-03,3.863400e-02,-3.457294e-03,5.379423e+03,3.874159e+05,-2.881079e+04
4.000000e-01,1.200000e-01,-8.264937e-04,4.320056e-03,-7.111160e-03,3.862685e-02,-3.913324e-03,6.398013e+03,3.875481e+05,-3.261103e+04
4.100000e-01,1.200000e-01,-8.970574e-04,4.319999e-03,-6.991716e-03,3.857409e-02,-4.358833e-03,7.532321e+03,3.872474e+05,-3.632361e+04
4.200000e-01,1.200000e-01,-9.663280e-04,4.315384e-03,-6.852985e-03,3.847710e-02,-4.792865e-03,8.775373e+03,3.865261e+05,-3.994054e+04
4.300000e-01,1.200000e-01,-1.034117e-03,4.306339e-03,-6.695924e-03,3.833729e-02,-5.214521e-03,1.012015e+04,3.853970e+05,-4.345434e+04
4.400000e-01,1.200000e-01,-1.100246e-03,4.292998e-03,-6.521501e-03,3.815613e-02,-5.622964e-03,1.155963e+04,3.838732e+05,-4.685803e+04
4.500000e-01,1.200000e-01,-1.164547e-03,4.275498e-03,-6.330693e-03,3.793511e-02,-6.017415e-03,1.308676e+04,3.819684e+05,-5.014513e+04
4.600000e-01,1.200000e-01,-1.226860e-03,4.253981e-03,-6.124481e-03,3.767577e-02,-6.397160e-03,1.469452e+04,3.796966e+05,-5.330966e+04
4.700000e-01,1.200000e-01,-1.287037e-03,4.228591e-03,-5.903847e-03,3.737968e-02,-6.761544e-03,1.637594e+04,3.770720e+05,-5.634620e+04
4.800000e-01,1.200000e-01,-1.344937e-03,4.199475e-03,-5.669771e-03,3.704842e-02,-7.109979e-03,1.812410e+04,3.741091e+05,-5.924982e+04
4.900000e-01,1.200000e-01,-1.400432e-03,4.166783e-03,-5.423231e-03,3.668359e-02,-7.441936e-03,1.993217e+04,3.708224e+05,-6.201614e+04
5.000000e-01,1.200000e-01,-1.453402e-03,4.130665e-03,-5.165193e-03,3.628681e-02,-7.756953e-03,2.179342e+04,3.672267e+05,-6.464127e+04
5.100000e-01,1.200000e-01,-1.503736e-03,4.091271e-03,-4.896613e-03,3.585967e-02,-8.054625e-03,2.370126e+04,3.633370e+05,-6.712188e+04
5.200000e-01,1.200000e-01,-1.551334e-03,4.048755e-03,-4.618432e-03,3.540380e-02,-8.334614e-03,2.564925e+04,3.591679e+05,-6.945512e+04
5.300000e-01,1.200000e-01,-1.596105e-03,4.003267e-03,-4.331573e-03,3.492080e-02,-8.596641e-03,2.763111e+04,3.547342e+05,-7.163867e+04
5.400000e-01,1.200000e-01,-1.637966e-03,3.954958e-03,-4.036937e-03,3.441226e-02,-8.840485e-03,2.964078e+04,3.500507e+05,-7.367071e+04
5.500000e-01,1.200000e-01,-1.676843e-03,3.903977e-03,-3.735399e-03,3.387974e-02,-9.065986e-03,3.167238e+04,3.451319e+05,-7.554989e+04
5.600000e-01,1.200000e-01,-1.712674e-03,3.850472e-03,-3.427808e-03,3.332479e-02,-9.273041e-03,3.372031e+04,3.399920e+05,-7.727534e+04
5.700000e-01,1.200000e-01,-1.745400e-03,3.794587e-03,-3.114981e-03,3.274893e-02,-9.461603e-03,3.577921e+04,3.346451e+05,-7.884669e+04
5.800000e-01,1.200000e-01,-1.774973e-03,3.736464e-03,-2.797703e-03,3.215362e-02,-9.631676e-03,3.784398e+04,3.291050e+05,-8.026397e+04
5.900000e-01,1.200000e-01,-1.801354e-03,3.676242e-03,-2.476719e-03,3.154032e-02,-9.783322e-03,3.990985e+04,3.233852e+05,-8.152768e+04
6.000000e-01,1.200000e-01,-1.824508e-03,3.614055e-03,-2.152735e-03,3.091041e-02,-9.916648e-03,4.197237e+04,3.174986e+05,-8.263873e+04
6.100000e-01,1.200000e-01,-1.844408e-03,3.550034e-03,-1.826418e-03,3.026524e-02,-1.003181e-02,4.402740e+04,3.114579e+05,-8.359844e+04
6.200000e-01,1.200000e-01,-1.861036e-03,3.484305e-03,-1.498384e-03,2.960609e-02,-1.012902e-02,4.607119e+04,3.052752e+05,-8.440850e+04
6.300000e-01,1.200000e-01,-1.874376e-03,3.416986e-03,-1.169206e-03,2.893419e-02,-1.020852e-02,4.810034e+04,2.989620e+05,-8.507100e+04
6.400000e-01,1.200000e-01,-1.884420e-03,3.348192e-03,-8.394027e-04,2.825071e-02,-1.027060e-02,5.011187e+04,2.925295e+05,-8.558836e+04
6.500000e-01,1.200000e-01,-1.891164e-03,3.278032e-03,-5.094422e-04,2.755675e-02,-1.031560e-02,5.210320e+04,2.859881e+05,-8.596335e+04
6.600000e-01,1.200000e-01,-1.894609e-03,3.206607e-03,-1.797354e-04,2.685333e-02,-1.034389e-02,5.407219e+04,2.793477e+05,-8.619907e+04
6.700000e-01,1.200000e-01,-1.894759e-03,3.134011e-03,1.493647e-04,2.614141e-02,-1.035587e-02,5.601714e+04,2.726175e+05,-8.629892e+04
6.800000e-01,1.200000e-01,-1.891622e-03,3.060330e-03,4.775665e-04,2.542186e-02,-1.035199e-02,5.793685e+04,2.658059e+05,-8.626661e+04
6.900000e-01,1.200000e-01,-1.885207e-03,2.985644e-03,8.046417e-04,2.469548e-02,-1.033274e-02,5.983060e+04,2.589209e+05,-8.610614e+04
7.000000e-01,1.200000e-01,-1.875529e-03,2.910023e-03,1.130429e-03,2.396298e-02,-1.029861e-02,6.169818e+04,2.519694e+05,-8.582177e+04
7.100000e-01,1.200000e-01,-1.862599e-03,2.833528e-03,1.454835e-03,2.322499e-02,-1.025017e-02,6.353992e+04,2.449579e+05,-8.541806e+04
7.200000e-01,1.200000e-01,-1.846432e-03,2.756212e-03,1.777840e-03,2.248203e-02,-1.018798e-02,6.535674e+04,2.378917e+05,-8.489986e+04
7.300000e-01,1.200000e-01,-1.827042e-03,2.678117e-03,2.099500e-03,2.173456e-02,-1.011267e-02,6.715012e+04,2.307756e+05,-8.427227e+04
7.400000e-01,1.200000e-01,-1.804442e-03,2.599276e-03,2.419946e-03,2.098292e-02,-1.002489e-02,6.892218e+04,2.236136e+05,-8.354073e+04
7.500000e-01,1.200000e-01,-1.778643e-03,2.519709e-03,2.739396e-03,2.022735e-02,-9.925315e-03,7.067569e+04,2.164087e+05,-8.271096e+04
7.600000e-01,1.200000e-01,-1.749654e-03,2.439425e-03,3.058147e-03,1.946802e-02,-9.814685e-03,7.241409e+04,2.091631e+05,-8.178904e+04
7.700000e-01,1.200000e-01,-1.717480e-03,2.358423e-03,3.376591e-03,1.870499e-02,-9.693776e-03,7.414154e+04,2.018782e+05,-8.078146e+04
7.800000e-01,1.200000e-01,-1.682122e-03,2.276686e-03,3.695207e-03,1.793820e-02,-9.563415e-03,7.586298e+04,1.945546e+05,-7.969513e+04
7.900000e-01,1.200000e-01,-1.643576e-03,2.194185e-03,4.014572e-03,1.716751e-02,-9.424495e-03,7.758410e+04,1.871919e+05,-7.853745e+04
8.000000e-01,1.200000e-01,-1.601831e-03,2.110873e-03,4.335358e-03,1.639269e-02,-9.277977e-03,7.931143e+04,1.797892e+05,-7.731647e+04
8.100000e-01,1.200000e-01,-1.556869e-03,2.026691e-03,4.658339e-03,1.561342e-02,-9.124909e-03,8.105233e+04,1.723447e+05,-7.604091e+04
8.200000e-01,1.200000e-01,-1.508664e-03,1.941560e-03,4.984387e-03,1.482928e-02,-8.966440e-03,8.281503e+04,1.648558e+05,-7.472033e+04
8.300000e-01,1.200000e-01,-1.457181e-03,1.855381e-03,5.314468e-03,1.403979e-02,-8.803839e-03,8.460861e+04,1.573196e+05,-7.336532e+04
8.400000e-01,1.200000e-01,-1.402375e-03,1.768035e-03,5.649642e-03,1.324442e-02,-8.638518e-03,8.644299e+04,1.497328e+05,-7.198765e+04
8.500000e-01,1.200000e-01,-1.344188e-03,1.679382e-03,5.991044e-03,1.244261e-02,-8.472059e-03,8.832882e+04,1.420919e+05,-7.060049e+04
8.600000e-01,1.200000e-01,-1.282554e-03,1.589252e-03,6.339869e-03,1.163381e-02,-8.306242e-03,9.027739e+04,1.343935e+05,-6.921869e+04
8.700000e-01,1.200000e-01,-1.217391e-03,1.497453e-03,6.697338e-03,1.081750e-02,-8.143077e-03,9.230040e+04,1.266351e+05,-6.785897e+04
8.800000e-01,1.200000e-01,-1.148607e-03,1.403756e-03,7.064659e-03,9.993318e-03,-7.984831e-03,9.440961e+04,1.188151e+05,-6.654026e+04
8.900000e-01,1.200000e-01,-1.076098e-03,1.307905e-03,7.442961e-03,9.161076e-03,-7.834057e-03,9.661642e+04,1.109340e+05,-6.528380e+04
9.000000e-01,1.200000e-01,-9.997479e-04,1.209602e-03,7.833215e-03,8.320908e-03,-7.693603e-03,9.893122e+04,1.029953e+05,-6.411336e+04
9.100000e-01,1.200000e-01,-9.194335e-04,1.108513e-03,8.236124e-03,7.473386e-03,-7.566607e-03,1.013625e+05,9.500636e+04,-6.305505e+04
