,RMSE,RMSE,RMSE,RMSE,Normalized_RMSE_%,Normalized_RMSE_%,Normalized_RMSE_%,Normalized_RMSE_%
,Claude,GPT5,Grok,DeepSeek,Claude,GPT5,Grok,DeepSeek
0.314,0.000246715538407281,3.976671129280115e-06,3.976671129280115e-06,0.002630929107290146,0.07844556781013369,0.0012644206633453693,0.0012644206633453693,0.836529101579655
0.315,0.0002470850489762325,4.000183225921083e-06,4.000183225921083e-06,0.0026507565965232164,0.07858861767641391,0.0012723103703767835,0.0012723103703767835,0.8431076569810334
0.316,0.00024744410970788653,4.023750929405474e-06,4.023750929405474e-06,0.002670656071827935,0.07872851462093107,0.001280224185779385,0.001280224185779385,0.8497142479835018
0.317,0.00024779287289212196,4.047374102246287e-06,4.047374102246287e-06,0.0026906274162073734,0.07886530441847826,0.0012881621127500426,0.0012881621127500426,0.8563488843695652
0.318,0.0002481315095260442,4.071052606863477e-06,4.071052606863477e-06,0.002710670511247304,0.07899903884076433,0.0012961241545932972,0.0012961241545932972,0.863011575642165
0.319,0.00024846020862737323,4.094786305543366e-06,4.094786305543366e-06,0.0027307852371567815,0.07912977544809695,0.0013041103147085232,0.0013041103147085232,0.8697023310371146
0.32,0.00024877917650177356,4.118575060479243e-06,4.118575060479243e-06,0.002750971472809515,0.07925757736606884,0.00131212059660294,0.00131212059660294,0.8764211595358106
0.321,0.00024908863596654864,4.142418733721707e-06,4.142418733721707e-06,0.0027712290957858125,0.07938251304797884,0.001320155003875875,0.001320155003875875,0.883168069878142
0.322,0.00024938882553279714,4.166317187183603e-06,4.166317187183603e-06,0.002791557982414924,0.07950465602361957,0.0013282135402204096,0.0013282135402204096,0.8899430705755517
0.323,0.000249679998548814,4.190270282704392e-06,4.190270282704392e-06,0.0028119580078174236,0.07962408463528117,0.0013362962094439778,0.0013362962094439778,0.8967461699241296
0.324,0.000249962422307199,4.214277881976644e-06,4.214277881976644e-06,0.002832429045947499,0.07974088176172248,0.001344403015445028,0.001344403015445028,0.9035773760177035
0.325,0.0002502363771185224,4.2383398466001386e-06,4.2383398466001386e-06,0.0028529709696349216,0.07985513453098396,0.001352533962230353,0.001352533962230353,0.910436696760844
0.326,0.0002505021553543357,4.262456038009954e-06,4.262456038009954e-06,0.002873583650626493,0.07996693402290106,0.0013606890538922411,0.0013606890538922411,0.9173241398817318
0.327,0.0002507600604625367,4.286626317564294e-06,4.286626317564294e-06,0.0028942669596265626,0.0800763749622479,0.00136886829463658,0.00136886829463658,0.924239712944745
0.328,0.0002510104059582238,4.310850546504055e-06,4.310850546504055e-06,0.0029150207663367635,0.08018355540348436,0.0013770716887700567,0.0013770716887700567,0.931183423362825
0.329,0.0002512535143930711,4.335128585921068e-06,4.335128585921068e-06,0.0029358449394944965,0.08028857640804878,0.0013852992406900983,0.0013852992406900983,0.9381552784094612
0.33,0.0002514897163067563,4.359460296829432e-06,4.359460296829432e-06,0.0029567393469100123,0.08039154171530058,0.0013935509549077522,0.0013935509549077522,0.9451552852302498
0.331,0.000251719349163619,4.3838455400890645e-06,4.3838455400890645e-06,0.002977703855502054,0.08049255740810718,0.0014018268360233529,0.0014018268360233529,0.9521834508540139
0.332,0.0002519427562780166,4.408284176493298e-06,4.408284176493298e-06,0.002998738331331725,0.08059173157416422,0.0014101268887546214,0.0014101268887546214,0.9592397822033782
0.333,0.0002521602857320603,4.432776066681936e-06,4.432776066681936e-06,0.003019842639634667,0.08068917396420992,0.0014184511179089648,0.0014184511179089648,0.9663242861048196
0.334,0.00025237228928913784,4.45732107118948e-06,4.45732107118948e-06,0.0030410166448509995,0.08078499564820991,0.0014267995283989946,0.0014267995283989946,0.9734369692980218
0.335,0.00025257912130694513,4.4819190504598395e-06,4.4819190504598395e-06,0.003062260210653448,0.08087930867069174,0.0014351721252473433,0.0014351721252473433,0.9805778384446675
0.336,0.00025278113765383667,4.506569864762581e-06,4.506569864762581e-06,0.0030835731999730165,0.08097222570644025,0.0014435689135599518,0.0014435689135599518,0.9877469001364613
0.337,0.0002529786946318372,4.531273374309843e-06,4.531273374309843e-06,0.00310495547502251,0.08106385971761872,0.0014519898985636032,0.0014519898985636032,0.9949441609024761
0.338,0.00025317214791050163,4.556029439189521e-06,4.556029439189521e-06,0.0031264068973175197,0.08115432361365416,0.0014604350855846441,0.0014604350855846441,1.0021696272157037
0.339,0.0002533618514749583,4.580837919373238e-06,4.580837919373238e-06,0.003147927327694979,0.08124372991495522,0.001468904480051641,0.001468904480051641,1.0094233054988362
0.34,0.00025354815659209333,4.605698674715863e-06,4.605698674715863e-06,0.003169516626329306,0.0813321904217356,0.001477398087495333,0.001477398087495333,1.0167052021292862
0.341,0.00025373141079837995,4.630611564964931e-06,4.630611564964931e-06,0.0031911746527457604,0.08141981588907199,0.0014859159135517622,0.0014859159135517622,1.0240153234433205
0.342,0.0002539119569130392,4.655576449735896e-06,4.655576449735896e-06,0.0032129012658313554,0.08150671570938883,0.0014944579639544454,0.0014944579639544454,1.0313536757394184
0.343,0.0002540901320801392,4.680593188581016e-06,4.680593188581016e-06,0.0032346963238431164,0.08159299760354012,0.0015030242445565967,0.0015030242445565967,1.0387202652807832
0.34400000000000003,0.00025426626684297855,4.705661640857423e-06,4.705661640857423e-06,0.003256559684413787,0.08167876732157749,0.001511614761288889,0.001511614761288889,1.0461150982970384
0.34500000000000003,0.0002544406842542288,4.730781665936743e-06,4.730781665936743e-06,0.0032784912045547535,0.08176412835433923,0.0015202295202268851,0.0015202295202268851,1.0535381809850322
0.34600000000000003,0.0002546136990250897,4.755953122957357e-06,4.755953122957357e-06,0.0033004907406567483,0.08184918165692749,0.0015288685275115911,0.0015288685275115911,1.0609895195089303
0.34700000000000003,0.0002547856167163983,4.781175871023633e-06,4.781175871023633e-06,0.003322558148487733,0.08193402538504263,0.0015375317894135692,0.0015375317894135692,1.0684691199993985
0.34800000000000003,0.0002549567329749935,4.806449769140305e-06,4.806449769140305e-06,0.003344693283188522,0.08201875464526488,0.0015462193123120002,0.0015462193123120002,1.0759769885520585
0.34900000000000003,0.0002551273328177549,4.831774676114403e-06,4.831774676114403e-06,0.0033668959992660175,0.08210346126009054,0.0015549311026632488,0.0015549311026632488,1.0835131312251682
0.35000000000000003,0.00025529768996615277,4.857150450736092e-06,4.857150450736092e-06,0.003389166150584117,0.08218823354866903,0.0015636671670591566,0.0015636671670591566,1.0910775540365483
0.35100000000000003,0.00025546806623363675,4.882576951678842e-06,4.882576951678842e-06,0.003411503590352528,0.0822731561240258,0.001572427512195072,0.001572427512195072,1.0986702629598266
0.352,0.00025563871096808614,4.9080540374659085e-06,4.9080540374659085e-06,0.0034339081711135117,0.08235830970752436,0.0015812121448591768,0.0015812121448591768,1.106291263920006
0.353,0.00025580986055119434,4.933581566530026e-06,4.933581566530026e-06,0.0034563797447266435,0.08244377096121173,0.0015900210719518278,0.0015900210719518278,1.1139405627883818
0.354,0.0002559817379566235,4.9591593972067394e-06,4.9591593972067394e-06,0.0034789181623519124,0.08252961233868147,0.0015988543004835534,0.0015988543004835534,1.121618165376912
0.355,0.0002561545523681907,4.9847873877553105e-06,4.9847873877553105e-06,0.0035015232744311,0.08261590195490522,0.001607711837581931,0.001607711837581931,1.129324077432018
0.356,0.0002563284988595666,5.010465396260766e-06,5.010465396260766e-06,0.003524194930667704,0.08270270347555737,0.0016165936904601426,0.0016165936904601426,1.1370583046279006
0.357,0.0002565037581360501,5.036193280744578e-06,5.036193280744578e-06,0.0035469329800056023,0.08279007602606245,0.0016254998664527911,0.0016254998664527911,1.1448208525594352
0.358,0.00025668049633933933,5.061970899118701e-06,5.061970899118701e-06,0.003569737270606579,0.08287807412071202,0.001634430373001229,0.001634430373001229,1.1526117267346787
0.359,0.0002568588649155226,5.087798109222518e-06,5.087798109222518e-06,0.003592607649826822,0.08296674761197378,0.001643385217665627,0.001643385217665627,1.1604309325670281
0.36,0.00025703900054637526,5.113674768737062e-06,5.113674768737062e-06,0.0036155439641928334,0.0830561416600725,0.0016523644080974201,0.0016523644080974201,1.1682784753671682
0.361,0.00025722102514370203,5.1396007352936e-06,5.1396007352936e-06,0.0036385460593765513,0.08314629672281139,0.0016613679520745216,0.0016613679520745216,1.1761543603347475
0.362,0.0002574050459062515,5.165575866413055e-06,5.165575866413055e-06,0.00366161378017038,0.08323724856553337,0.001670395857481912,0.001670395857481912,1.1840585925499996
0.363,0.0002575911554384039,5.191600019441073e-06,5.191600019441073e-06,0.003684746970461719,0.08332902829101724,0.0016794481322907776,0.0016794481322907776,1.1919911769651836
0.364,0.00025777943192940704,5.217673051696813e-06,5.217673051696813e-06,0.0037079454732077514,0.08342166238896606,0.0016885247846067709,0.0016885247846067709,1.1999521183960875
0.365,0.0002579699393920783,5.243794820421079e-06,5.243794820421079e-06,0.0037312091304103753,0.08351517280478975,0.001697625822653412,0.001697625822653412,1.2079414215135513
0.366,0.00025816272795898637,5.269965182659558e-06,5.269965182659558e-06,0.0037545377830914667,0.08360957702709224,0.0017067512547344504,0.0017067512547344504,1.215959090835084
0.367,0.00025835783423452013,5.296183995454681e-06,5.296183995454681e-06,0.00377793127126884,0.08370488819339814,0.0017159010892961169,0.0017159010892961169,1.2240051307166744
0.368,0.0002585552817004295,5.322451115686642e-06,5.322451115686642e-06,0.003801389433932872,0.08380111521338769,0.0017250753348758189,0.0017250753348758189,1.232079545344805
0.369,0.0002587550811727749,5.348766400149462e-06,5.348766400149462e-06,0.0038249121090241614,0.0838982629090206,0.001734274000126924,0.001734274000126924,1.2401823387287734
0.37,0.0002589572313072747,5.3751297055917415e-06,5.3751297055917415e-06,0.003848499133412215,0.08399633217062039,0.0017434970938321485,0.0017434970938321485,1.2483135146933277
0.371,0.0002591617191506827,5.40154088855154e-06,5.40154088855154e-06,0.003872150342875526,0.08409532012819752,0.0017527446248501771,0.0017527446248501771,1.2564730768717367
0.372,0.00025936852073471094,5.427999805567597e-06,5.427999805567597e-06,0.003895865572082951,0.0841952203369249,0.0017620166021843225,0.0017620166021843225,1.2646610286992568
0.373,0.00025957760170980306,5.454506313070588e-06,5.454506313070588e-06,0.003919644654576724,0.08429602297593305,0.0017713130349474443,0.0017713130349474443,1.2728773734071166
0.374,0.00025978891801507287,5.4810602673658216e-06,5.4810602673658216e-06,0.003943487422757146,0.0843977150592682,0.0017806339323564898,0.0017806339323564898,1.2811221140170241
0.375,0.0002600024165809773,5.5076615246324985e-06,5.5076615246324985e-06,0.003967393707869111,0.08450028065793593,0.001789979303732409,0.001789979303732409,1.2893952533362598
0.376,0.00026021803606130297,5.5343099410233e-06,5.5343099410233e-06,0.003991363339990404,0.08460370113195334,0.001799349158532686,0.001799349158532686,1.2976967939533237
0.377,0.00026043570759060107,5.561005372580936e-06,5.561005372580936e-06,0.004015396148022249,0.08470795537118486,0.0018087435063244201,0.0018087435063244201,1.3060267382343063
0.378,0.00026065535556335474,5.587747675181547e-06,5.587747675181547e-06,0.004039491959681629,0.08481302004378209,0.0018181623567660788,0.0018181623567660788,1.314385088319822
0.379,0.0002608768984310189,5.6145367046874015e-06,5.6145367046874015e-06,0.004063650601495982,0.08491886985099706,0.0018276057196573332,0.0018276057196573332,1.3227718461227007
0.38,0.0002611002495131314,5.641372316840473e-06,5.641372316840473e-06,0.004087871898799875,0.08502547778715482,0.0018370736049046418,0.0018370736049046418,1.331187013326323
0.381,0.00026132531781840893,5.668254367285847e-06,5.668254367285847e-06,0.004112155675734022,0.08513281540347305,0.0018465660225290372,0.0018465660225290372,1.3396305913836999
0.382,0.0002615520088721835,5.6951827115446724e-06,5.6951827115446724e-06,0.0041365017552464104,0.08524085307455835,0.0018560829826575038,0.0018560829826575038,1.3481025815172454
0.383,0.0002617802255460136,5.722157205127318e-06,5.722157205127318e-06,0.004160909959095617,0.08534956026623286,0.0018656244955600307,0.0018656244955600307,1.3566029847192476
0.384,0.0002620098688859241,5.74917770332475e-06,5.74917770332475e-06,0.004185380107856439,0.08545890580354529,0.0018751905715818158,0.0018751905715818158,1.365131801753102
0.385,0.00026224083893504183,5.776244061502718e-06,5.776244061502718e-06,0.004209912020927475,0.08556885813759016,0.0018847812212393646,0.0018847812212393646,1.3736890331551712
0.386,0.0002624730355473776,5.803356134751565e-06,5.803356134751565e-06,0.004234505516540958,0.08567938561007797,0.0018943964551064866,0.0018943964551064866,1.382274679237389
0.387,0.00026270635918870295,5.8305137781826255e-06,5.8305137781826255e-06,0.0042591604117745,0.08579045671433108,0.0019040362839111567,0.0019040362839111567,1.3908887400904824
0.388,0.0002629407117211661,5.8577168468360945e-06,5.8577168468360945e-06,0.004283876522564857,0.08590204035160555,0.0019137007185056933,0.0019137007185056933,1.3995312155878652
0.389,0.0002631759971680813,5.884965195555152e-06,5.884965195555152e-06,0.00430865366372354,0.08601410608156526,0.0019233897698258343,0.0019233897698258343,1.408202105390139
0.39,0.000263412122455669,5.912258679171334e-06,5.912258679171334e-06,0.004333491648954103,0.08612662436584256,0.0019331034489514748,0.0019331034489514748,1.4169014089501457
0.391,0.0002636489981284265,5.9395971524517384e-06,5.9395971524517384e-06,0.004358390290871182,0.08623956680358581,0.001942841767089657,0.001942841767089657,1.4256291255186055
0.392,0.00026388653903523806,5.966980469980478e-06,5.966980469980478e-06,0.004383349401020901,0.08635290635802909,0.0019526047355360046,0.0019526047355360046,1.4343852541502158
0.393,0.00026412466498318036,5.99440848628548e-06,5.99440848628548e-06,0.004408368789902728,0.08646661757306608,0.0019623923657163755,0.0019623923657163755,1.443169793710227
0.394,0.0002643633013563127,6.021881055899149e-06,6.021881055899149e-06,0.004433448266992539,0.086580676778917,0.0019722046692069637,0.0019722046692069637,1.4519827428814365
0.395,0.00026460237969705506,6.049398033098162e-06,6.049398033098162e-06,0.004458587640766784,0.08669506228607542,0.0019820416576493255,0.0019820416576493255,1.4608241001715543
0.396,0.0002648418382476025,6.076959272214139e-06,6.076959272214139e-06,0.004483786718727376,0.08680975456666844,0.0019919033428523075,0.0019919033428523075,1.469693863920818
0.397,0.0002650816224492673,6.104564627404107e-06,6.104564627404107e-06,0.004509045307427618,0.08692473642250659,0.0020017897367170952,0.0020017897367170952,1.4785920323099686
0.398,0.00026532168539776535,6.132213952811708e-06,6.132213952811708e-06,0.004534363212498393,0.08703999313913693,0.002011700851290259,0.002011700851290259,1.4875186033683288
0.399,0.0002655619882526294,6.159907102402039e-06,6.159907102402039e-06,0.004559740238675033,0.08715551262526541,0.0020216366987098246,0.0020216366987098246,1.4964735749821219
0.4,0.00026580250059919067,6.187643930157246e-06,6.187643930157246e-06,0.004585176189824186,0.08727128553699633,0.0020315972912696495,0.0020315972912696495,1.5054569449028044
0.401,0.00026604320076177346,6.215424289897555e-06,6.215424289897555e-06,0.004610670868970913,0.08738730538640223,0.0020415826413609384,0.0020415826413609384,1.5144687107555
0.402,0.00026628407606679326,6.243248035366744e-06,6.243248035366744e-06,0.00463622407832555,0.08750356863394927,0.0020515927615005047,0.0020515927615005047,1.5235088700473693
0.403,0.00026652512305503864,6.271115020264058e-06,6.271115020264058e-06,0.004661835619310405,0.08762007476449601,0.002061627664341502,0.002061627664341502,1.5325774201759481
0.404,0.00026676634764212455,6.299025098174109e-06,6.299025098174109e-06,0.004687505292585859,0.08773682634648515,0.0020716873626506274,0.0020716873626506274,1.5416743584373056
0.405,0.0002670077652267994,6.326978122561689e-06,6.326978122561689e-06,0.004713232898076124,0.08785382907417526,0.0020817718693066337,0.0020817718693066337,1.5507996820341128
0.406,0.0002672494007467312,6.354973946909544e-06,6.354973946909544e-06,0.004739018234993848,0.08797109179273885,0.002091881197345889,0.002091881197345889,1.5599533880833454
0.40700000000000003,0.0002674912886815962,6.383012424533708e-06,6.383012424533708e-06,0.004764861101864282,0.08808862650611844,0.002102015359901881,0.002102015359901881,1.569135473623866
0.40800000000000003,0.000267733473003681,6.4110934086421705e-06,6.4110934086421705e-06,0.004790761296547992,0.08820644836765805,0.0021121743702247255,0.0021121743702247255,1.578345935623541
0.40900000000000003,0.00026797600707623197,6.439216752493842e-06,6.439216752493842e-06,0.004816718616262776,0.08832457565353512,0.0021223582417337888,0.0021223582417337888,1.5875847709861124
0.41000000000000003,0.0002682189535003667,6.467382309129695e-06,6.467382309129695e-06,0.00484273285760389,0.08844302971920942,0.0021325669879293783,0.0021325669879293783,1.5968519765575302
0.41100000000000003,0.0002684623839107577,6.4955899315562196e-06,6.4955899315562196e-06,0.004868803816563301,0.0885618349389055,0.002142800622453412,0.002142800622453412,1.6061475491319803
0.41200000000000003,0.0002687063787216981,6.523839472705307e-06,6.523839472705307e-06,0.004894931288547136,0.08868101862860714,0.0021530591590764665,0.0021530591590764665,1.6154714854573264
0.41300000000000003,0.00026895102682416335,6.552130785444022e-06,6.552130785444022e-06,0.004921115068391657,0.08880061095271502,0.002163342611701262,0.002163342611701262,1.624823782240083
0.41400000000000003,0.00026919642523568204,6.580463722528659e-06,6.580463722528659e-06,0.0049473549503776144,0.08892064481491462,0.0021736509943477565,0.0021736509943477565,1.634204436149866
0.41500000000000004,0.00026944267870412003,6.6088381366575885e-06,6.6088381366575885e-06,0.004973650728242842,0.08904115573356795,0.0021839843211708438,0.0021839843211708438,1.6436134438232664
0.41600000000000004,0.0002696898992675784,6.637253880396238e-06,6.637253880396238e-06,0.005000002195193081,0.08916218170230757,0.0021943426064358336,0.0021943426064358336,1.6530508018671533
0.417,0.0002699382057720358,6.66571080632026e-06,6.66571080632026e-06,0.005026409143910983,0.08928376303632264,0.002204725864566025,0.002204725864566025,1.6625165068613805
0.418,0.0002701877233489351,6.694208766877574e-06,6.694208766877574e-06,0.005052871366563364,0.08940594220501853,0.0022151341100973957,0.0022151341100973957,1.672010555360926
0.419,0.0002704385828550458,6.722747614434986e-06,6.722747614434986e-06,0.005079388654806512,0.08952876365177509,0.0022255673576942604,0.0022255673576942604,1.6815329438973774
0.42,0.00027069092027702204,6.751327201258368e-06,6.751327201258368e-06,0.005105960799789711,0.08965227360156221,0.0022360256221429817,0.0022360256221429817,1.69108366897985
0.421,0.0002709448761032455,6.779947379592249e-06,6.779947379592249e-06,0.005132587592156916,0.08977651985722811,0.0022465089183785975,0.0022465089183785975,1.7006627270952788
0.422,0.0002712005946657261,6.808608001594143e-06,6.808608001594143e-06,0.0051592688220465765,0.08990155158533994,0.0022570172614633684,0.0022570172614633684,1.7102701147081
0.423,0.0002714582234549789,6.83730891928979e-06,6.83730891928979e-06,0.0051860042790898096,0.09002741909250801,0.002267550666572209,0.002267550666572209,1.7199058282593906
0.424,0.0002717179124107824,6.866049984709169e-06,6.866049984709169e-06,0.0052127937524067604,0.09015417359312199,0.0022781091490380505,0.0022781091490380505,1.7295698641653923
0.425,0.0002719798131921851,6.894831049741739e-06,6.894831049741739e-06,0.005239637030601175,0.09028186696958587,0.002288692724304143,0.002288692724304143,1.7392622188154496
0.426,0.00027224407842966054,6.923651966228453e-06,6.923651966228453e-06,0.0052665339017536434,0.0904105515259852,0.0022993014079548397,0.0022993014079548397,1.7489828885694871
0.427,0.00027251086096313304,6.952512585910002e-06,6.952512585910002e-06,0.005293484153413064,0.09054027973639803,0.0023099352156987236,0.0023099352156987236,1.758731869754901
0.428,0.00027278031306884106,6.9814127605427375e-06,6.9814127605427375e-06,0.005320487572586798,0.0906711039888129,0.0023205941634074,0.0023205941634074,1.7685091586629942
0.429,0.0002730525856789711,7.010352341645074e-06,7.010352341645074e-06,0.005347543945729454,0.09080307632594319,0.0023312782670315375,0.0023312782670315375,1.7783147515449547
0.43,0.0002733278275971551,7.039331180825957e-06,7.039331180825957e-06,0.005374653058730331,0.09093624818395034,0.0023419875427103136,0.0023419875427103136,1.788148644607368
0.431,0.00027360618471368876,7.068349129554835e-06,7.068349129554835e-06,0.005401814696899833,0.09107067013034924,0.002352722006695281,0.002352722006695281,1.7980108340073815
0.432,0.0002738877992238666,7.097406039183161e-06,7.097406039183161e-06,0.005429028644954788,0.09120639160221691,0.0023634816753577764,0.0023634816753577764,1.8079013158474821
0.433,0.0002741728088530727,7.1265017610735566e-06,7.1265017610735566e-06,0.0054562946870028274,0.09134346064591359,0.0023742665652322246,0.0023742665652322246,1.817820086169951
0.434,0.0002744613460921724,7.155636146442433e-06,7.155636146442433e-06,0.00548361260652599,0.09148192365949653,0.002385076692964052,0.002385076692964052,1.8277671409510385
0.435,0.0002747535374466281,7.1848090465034275e-06,7.1848090465034275e-06,0.005510982186363659,0.09162182513897207,0.002395912075357778,0.002395912075357778,1.8377424760949075
0.436,0.00027504950270306513,7.214020312332995e-06,7.214020312332995e-06,0.005538403208694914,0.09176320742963485,0.002406772729332532,0.002406772729332532,1.8477460874273488
0.437,0.000275349354216391,7.243269794987854e-06,7.243269794987854e-06,0.0055658754550203735,0.09190611048354305,0.002417658671961527,0.002417658671961527,1.8577779706893245
0.438,0.0002756531962209589,7.272557345430739e-06,7.272557345430739e-06,0.005593398706143986,0.09205057162430887,0.002428569920447618,0.002428569920447618,1.8678381215304611
0.439,0.00027596112416896317,7.301882814581015e-06,7.301882814581015e-06,0.005620972742154343,0.0921966253202888,0.0024395064921405194,0.0024395064921405194,1.8779265355023698
0.44,0.00027627322409926047,7.331246053208458e-06,7.331246053208458e-06,0.005648597342406079,0.0923443029672641,0.002450468404501648,0.002450468404501648,1.8880432080519747
0.441,0.0002765895720392747,7.360646912156635e-06,7.360646912156635e-06,0.005676272285501376,0.09249363268152624,0.002461455675179082,0.002461455675179082,1.8981881345148504
0.442,0.00027691023344337623,7.390085242047833e-06,7.390085242047833e-06,0.005703997349271587,0.09264463910453251,0.0024724683219092864,0.0024724683219092864,1.9083613101085872
0.443,0.00027723526266976834,7.4195608935084734e-06,7.4195608935084734e-06,0.005731772310759189,0.09279734321984567,0.0024835063625927812,0.0024835063625927812,1.918562729926238
0.444,0.00027756470249874917,7.449073717135486e-06,7.449073717135486e-06,0.005759596946200189,0.0929517621833552,0.002494569815283266,0.002494569815283266,1.9287923889298981
0.445,0.0002778985836946446,7.4786235633875945e-06,7.4786235633875945e-06,0.005787471031006998,0.09310790916758976,0.0025056586981515717,0.0025056586981515717,1.9390502819444237
0.446,0.00027823692461334873,7.508210282689179e-06,7.508210282689179e-06,0.005815394339751984,0.09326579322081374,0.0025167730295207577,0.0025167730295207577,1.9493364036513579
0.447,0.00027857973085735,7.5378337254043755e-06,7.5378337254043755e-06,0.005843366646151793,0.09342541914158352,0.0025279128278577977,0.0025279128278577977,1.9596507485830854
0.448,0.0002789269949801066,7.567493741840483e-06,7.567493741840483e-06,0.005871387723052436,0.09358678736943893,0.002539078111775076,0.002539078111775076,1.969993311117242
0.449,0.00027927869624098126,7.597190182151404e-06,7.597190182151404e-06,0.005899457342415287,0.09374989389218656,0.0025502688999983324,0.0025502688999983324,1.9803640854713942
0.45,0.00027963480041199185,7.626922896561109e-06,7.626922896561109e-06,0.005927575275304208,0.09391473017025156,0.0025614852114419916,0.0025614852114419916,1.9907630656980861
0.451,0.000279995259637305,7.656691735159667e-06,7.656691735159667e-06,0.0059557412918735475,0.0940812830784654,0.002572727065141097,0.002572727065141097,2.0011902456801667
0.452,0.00028036001234637263,7.686496547962457e-06,7.686496547962457e-06,0.005983955161357466,0.0942495348656495,0.00258399448027152,0.00258399448027152,2.011645619126542
0.453,0.0002807289832207288,7.716337184933358e-06,7.716337184933358e-06,0.006012216652060379,0.09441946313205991,0.002595287476158112,0.002595287476158112,2.0221291795682865
0.454,0.0002811020832150761,7.746213495990536e-06,7.746213495990536e-06,0.006040525531348625,0.09459104082496547,0.0026066060722770264,0.0026066060722770264,2.0326409203551563
0.455,0.00028147920963231114,7.776125330992703e-06,7.776125330992703e-06,0.0060688815656434435,0.09476423625230267,0.0026179502882514804,0.0026179502882514804,2.0431808346525293
0.456,0.0002818602462523617,7.80607253966798e-06,7.80607253966798e-06,0.006097284520415364,0.09493901311442624,0.002629320143828162,0.002629320143828162,2.053748915438805
0.457,0.00028224506351418656,7.836054971783914e-06,7.836054971783914e-06,0.006125734160179862,0.09511533055379995,0.0026407156589348525,0.0026407156589348525,2.0643451555032275
0.458,0.00028263351875009455,7.866072476992492e-06,7.866072476992492e-06,0.00615423024849446,0.09529314322240488,0.0026521368536286246,0.0026521368536286246,2.0749695474441774
0.459,0.00028302545647168983,7.89612490483829e-06,7.89612490483829e-06,0.006182772547957152,0.09547240136669478,0.002663583748098936,0.002663583748098936,2.085622083667911
0.46,0.0002834207087055132,7.92621210492552e-06,7.92621210492552e-06,0.006211360820206298,0.09565305092950831,0.0026750563627243444,0.0026750563627243444,2.0963027563877805
0.461,0.0002838190953777978,7.956333926708045e-06,7.956333926708045e-06,0.006239994825921906,0.0958350336688037,0.0026865547180021,0.0026865547180021,2.107011557623924
0.462,0.00028422042474592616,7.986490219604914e-06,7.986490219604914e-06,0.006268674324828235,0.09601828729246027,0.0026980788345874864,0.0026980788345874864,2.1177484792033905
0.463,0.0002846244938749937,8.016680832956823e-06,8.016680832956823e-06,0.0062973990756978425,0.0962027456086673,0.002709628733279522,0.002709628733279522,2.1285135127607595
0.464,0.0002850310891575633,8.046905616113081e-06,8.046905616113081e-06,0.006326168836356979,0.09638833869130944,0.0027212044350507524,0.0027212044350507524,2.1393066497392055
0.465,0.000285439986874227,8.077164418246498e-06,8.077164418246498e-06,0.006354983363692174,0.09657499305959814,0.0027328059609850737,0.0027328059609850737,2.15012788139197
0.466,0.00028585095379243493,8.107457088592994e-06,8.107457088592994e-06,0.006383842413658235,0.09676263187114306,0.0027444333323591486,0.0027444333323591486,2.1609771987843165
0.467,0.0002862637478015481,8.137783476265246e-06,8.137783476265246e-06,0.006412745741287372,0.09695117512782228,0.0027560865705798026,0.0027560865705798026,2.171854592795862
0.468,0.00028667811858091533,8.168143430341479e-06,8.168143430341479e-06,0.006441693100699596,0.09714053989341703,0.002767765697214467,0.002767765697214467,2.1827600541233485
0.46900000000000003,0.0002870938082986377,8.198536799834868e-06,8.198536799834868e-06,0.006470684245114089,0.09733064052226424,0.0027794707339812343,0.0027794707339812343,2.193693573283749
0.47000000000000003,0.0002875105523378296,8.228963433708507e-06,8.228963433708507e-06,0.006499718926861767,0.09752138889788883,0.0027912017027543513,0.0027912017027543513,2.204655140617786
0.47100000000000003,0.00028792808004780656,8.25942318083866e-06,8.25942318083866e-06,0.006528796897398689,0.09771269468078368,0.0028029586255521708,0.0028029586255521708,2.2156447462937394
0.47200000000000003,0.00028834611551673147,8.289915890099954e-06,8.289915890099954e-06,0.0065579179073205155,0.09790446556419763,0.0028147415245664753,0.0028147415245664753,2.226662380311626
0.47300000000000003,0.0002887643783630893,8.32044141029663e-06,8.32044141029663e-06,0.006587081706377696,0.09809660753707179,0.002826550422139598,0.002826550422139598,2.237708032507632
0.47400000000000003,0.00028918258454262163,8.350999590149116e-06,8.350999590149116e-06,0.0066162880434914445,0.0982890251530104,0.0028383853407602747,0.0028383853407602747,2.2487816925588264
0.47500000000000003,0.000289600447167714,8.38159027837043e-06,8.38159027837043e-06,0.006645536666770323,0.09848162180429096,0.0028502463030900373,0.0028502463030900373,2.259883349988093
0.47600000000000003,0.00029001767733610056,8.412213323575755e-06,8.412213323575755e-06,0.006674827323527539,0.09867429999987042,0.0028621333319329236,0.0028621333319329236,2.271012994169317
0.47700000000000004,0.0002904339849656372,8.442868574328187e-06,8.442868574328187e-06,0.006704159760298593,0.0988669616463021,0.002874046450251456,0.002874046450251456,2.2821706143327014
0.47800000000000004,0.00029084907963230664,8.473555879180422e-06,8.473555879180422e-06,0.006733533722859319,0.09905950833061343,0.002885985681181282,0.002885985681181282,2.293356199570241
0.47900000000000004,0.0002912626714080862,8.504275086613646e-06,8.504275086613646e-06,0.006762948956244367,0.09925184160400934,0.0028979510480108403,0.0028979510480108403,2.3045697388413466
