,RMSE,RMSE,RMSE,RMSE,Normalized_RMSE_%,Normalized_RMSE_%,Normalized_RMSE_%,Normalized_RMSE_%
,Claude,GPT5,Grok,DeepSeek,Claude,GPT5,Grok,DeepSeek
0.246,1.5747282501900528e-05,2.7383185741365463e-06,2.7383185741365463e-06,0.0565124657698938,0.0010336210421154808,0.00017973791337658402,0.00017973791337658402,3.7093685056163372
0.247,1.5855475919090453e-05,2.7605024620705586e-06,2.7605024620705586e-06,0.056845652368543526,0.001040984544426936,0.00018123961794221574,0.00018123961794221574,3.732177188214912
0.248,1.5963671689947257e-05,2.7827742887243963e-06,2.7827742887243963e-06,0.057179336188944004,0.0010483529568877156,0.00018274803632878828,0.00018274803632878828,3.755033762333298
0.249,1.6071864683503814e-05,2.8051340279627765e-06,2.8051340279627765e-06,0.05751351586219225,0.0010557259680287904,0.00018426317639179364,0.00018426317639179364,3.777938242018281
0.25,1.6180050691877427e-05,2.8275816540583915e-06,2.8275816540583915e-06,0.05784819002094959,0.001063103326735456,0.00018578504606012587,0.00018578504606012587,3.8008906416943016
0.251,1.6288226450256496e-05,2.8501171411343363e-06,2.8501171411343363e-06,0.05818335729850601,0.0010704848436349451,0.0001873136532995845,0.0001873136532995845,3.823890976102345
0.252,1.6396389653044816e-05,2.872740462956521e-06,2.872740462956521e-06,0.05851901632786277,0.0010778703922344963,0.00018884900609933013,0.00018884900609933013,3.8469392602399592
0.253,1.6504538966417598e-05,2.8954515932514795e-06,2.8954515932514795e-06,0.05885516574083672,0.0010852599098261637,0.00019039111249286717,0.00019039111249286717,3.8700355093025904
0.254,1.6612674037355488e-05,2.918250505852e-06,2.918250505852e-06,0.05919180416719001,0.0010926533981623272,0.0001919399805677344,0.0001919399805677344,3.8931797386265177
0.255,1.672079549919299e-05,2.941137174149178e-06,2.941137174149178e-06,0.05952893023378803,0.0011000509239039017,0.0001934956184295817,0.0001934956184295817,3.916371963633547
0.256,1.682890497302908e-05,2.964111571593614e-06,2.964111571593614e-06,0.05986654256378895,0.0011074526187979184,0.00019505803423523136,0.00019505803423523136,3.939612199777709
0.257,1.6937005066031342e-05,2.9871736714440404e-06,2.9871736714440404e-06,0.0602046397758675,0.001114858679651881,0.00019662723617625458,0.00019662723617625458,3.9629004624941144
0.258,1.7045099365410818e-05,3.010323446890073e-06,3.010323446890073e-06,0.06054322048347599,0.0011222693680240125,0.00019820323248715565,0.00019820323248715565,3.986236767150194
0.259,1.7153192429113015e-05,3.033560871117709e-06,3.033560871117709e-06,0.0608822832941448,0.001129685009697714,0.00019978603144979828,0.00019978603144979828,4.00962112899945
0.26,1.72612897728236e-05,3.056885917006387e-06,3.056885917006387e-06,0.061221826808824764,0.0011371059939133874,0.00020137564137356925,0.00020137564137356925,4.033053563137896
0.261,1.736939785309468e-05,3.0802985573780254e-06,3.0802985573780254e-06,0.06156184962127379,0.001144532772344357,0.00020297207061188143,0.00020297207061188143,4.056534084463339
0.262,1.747752404692943e-05,3.10379876495823e-06,3.10379876495823e-06,0.06190235031748918,0.0011519658578386686,0.00020457532755973351,0.00020457532755973351,4.080062707637603
0.263,1.7585676627975073e-05,3.127386512348277e-06,3.127386512348277e-06,0.06224332747518796,0.0011594058229361802,0.0002061854206519761,0.0002061854206519761,4.103639447051861
0.264,1.76938647391098e-05,3.151061771939467e-06,3.151061771939467e-06,0.06258477966333609,0.001166853298146363,0.00020780235835777476,0.00020780235835777476,4.127264316795112
0.265,1.7802098361538007e-05,3.1748245162237756e-06,3.1748245162237756e-06,0.0629267054417285,0.0011743089699938689,0.00020942614920120719,0.00020942614920120719,4.150937330625984
0.266,1.7910388280824613e-05,3.198674717388241e-06,3.198674717388241e-06,0.06326910336062058,0.001181773578859805,0.00021105680173463202,0.00021105680173463202,4.174658501947845
0.267,1.80187460496158e-05,3.222612347556233e-06,3.222612347556233e-06,0.0636119719604122,0.0011892479166016152,0.00021269432455471048,0.00021269432455471048,4.198427843787365
0.268,1.8127183947187805e-05,3.2466373788148625e-06,3.2466373788148625e-06,0.06395530977138485,0.0011967328239604381,0.00021433872630433512,0.00021433872630433512,4.22224536877653
0.269,1.8235714936331515e-05,3.2707497829216123e-06,3.2707497829216123e-06,0.06429911531349254,0.0012042291877890215,0.00021599001565337955,0.00021599001565337955,4.246111089138167
0.27,1.8344352617150098e-05,3.294949531796902e-06,3.294949531796902e-06,0.06464338709620653,0.0012117379380718618,0.0002176482013313316,0.0002176482013313316,4.270025016675003
0.271,1.84531111785721e-05,3.319236596873087e-06,3.319236596873087e-06,0.06498812361841395,0.0012192600447901202,0.00021931329208442152,0.00021931329208442152,4.293987162762256
0.272,1.856200534690495e-05,3.343610949963885e-06,3.343610949963885e-06,0.06533332336837043,0.0012267965145863443,0.00022098529673316735,0.00022098529673316735,4.317997538343766
0.273,1.867105033289569e-05,3.3680725623356323e-06,3.3680725623356323e-06,0.06567898482370593,0.0012343483873255004,0.0002226642241111396,0.0002226642241111396,4.342056153931656
0.274,1.87802617758853e-05,3.392621405234068e-06,3.392621405234068e-06,0.06602510645148389,0.0012419167324585652,0.00022435008309987535,0.00022435008309987535,4.366163019609477
0.275,1.888965568669426e-05,3.4172574499324736e-06,3.4172574499324736e-06,0.0663716867083121,0.0012495026452965404,0.00022604288263219132,0.00022604288263219132,4.390318145038803
0.276,1.899924838861028e-05,3.441980667417917e-06,3.441980667417917e-06,0.06671872404050552,0.001257107243153009,0.0002277426316715569,0.0002277426316715569,4.414521539469238
0.277,1.91090564568223e-05,3.4667910287843394e-06,3.4667910287843394e-06,0.06706621688429885,0.0012647316613776758,0.00022944933923821587,0.00022944933923821587,4.4387732117517595
0.278,1.921909665717713e-05,3.491688504600957e-06,3.491688504600957e-06,0.0674141636661084,0.0012723770493386038,0.00023116301436751453,0.00023116301436751453,4.463073170355313
0.279,1.9329385883158496e-05,3.516673065809525e-06,3.516673065809525e-06,0.0677625628028417,0.0012800445662801054,0.00023288366616940444,0.00023288366616940444,4.487421423386598
0.28,1.9439941093038105e-05,3.5417446829043555e-06,3.5417446829043555e-06,0.06811141270225281,0.0012877353771850986,0.00023461130377429475,0.00023461130377429475,4.511817978612921
0.281,1.955077924581785e-05,3.5669033262973027e-06,3.5669033262973027e-06,0.06846071176334265,0.0012954506485503493,0.0002363459363573282,0.0002363459363573282,4.536262843488046
0.28200000000000003,1.9661917237467732e-05,3.5921489665082548e-06,3.5921489665082548e-06,0.06881045837680139,0.0013031915441740626,0.0002380875731511347,0.0002380875731511347,4.560756025180885
0.28300000000000003,1.9773371837043952e-05,3.6174815734120206e-06,3.6174815734120206e-06,0.06916065092549192,0.0013109592209282093,0.00023983622339604689,0.00023983622339604689,4.5852975306069546
0.28400000000000003,1.9885159622785344e-05,3.6429011175101692e-06,3.6429011175101692e-06,0.06951128778497166,0.0013187548245219727,0.00024159189642452091,0.00024159189642452091,4.609887366462414
0.28500000000000003,1.9997296919579674e-05,3.66840756860245e-06,3.66840756860245e-06,0.06986236732405092,0.0013265794853485299,0.00024335460157319993,0.00024335460157319993,4.634525539260605
0.28600000000000003,2.0109799736466215e-05,3.694000896520834e-06,3.694000896520834e-06,0.07021388790538563,0.0013344343143267443,0.0002451243482316933,0.0002451243482316933,4.6592120553709115
0.28700000000000003,2.0222683705452663e-05,3.719681071172902e-06,3.719681071172902e-06,0.07056584788610153,0.0013423203988225164,0.00024690114584559846,0.00024690114584559846,4.683946921059782
0.28800000000000003,2.0335964022107663e-05,3.745448062057159e-06,3.745448062057159e-06,0.07091824561844827,0.001350238798680489,0.0002486850038844669,0.0002486850038844669,4.70873014253381
0.289,2.0449655387089102e-05,3.7713018387008278e-06,3.7713018387008278e-06,0.07127107945048003,0.0013581905423104784,0.0002504759318709816,0.0002504759318709816,4.733561725984644
0.29,2.0563771949968496e-05,3.7972423705488117e-06,3.7972423705488117e-06,0.07162434772676088,0.00136617662291903,0.0002522739393737234,0.0002522739393737234,4.758441677635624
0.291,2.067832725506811e-05,3.82326962669851e-06,3.82326962669851e-06,0.07197804878909177,0.0013741979948674967,0.00025407903598968307,0.00025407903598968307,4.78337000378994
0.292,2.0793334189302857e-05,3.849383576547968e-06,3.849383576547968e-06,0.07233218097725669,0.0013822555701562904,0.00025589123138745483,0.00025589123138745483,4.808346710880139
0.293,2.0908804933076963e-05,3.8755841890679176e-06,3.8755841890679176e-06,0.07268674262978563,0.0013903502151053266,0.00025771053525900473,0.00025771053525900473,4.8333718055188655
0.294,2.1024750913584406e-05,3.901871433044348e-06,3.901871433044348e-06,0.07304173208473112,0.0013984827471876877,0.0002595369573359066,0.0002595369573359066,4.858445294550565
0.295,2.114118276106299e-05,3.9282452772669735e-06,3.9282452772669735e-06,0.07339714768045616,0.001406653932053363,0.0002613705074020091,0.0002613705074020091,4.883567185104067
0.296,2.125811026823005e-05,3.9547056905821764e-06,3.9547056905821764e-06,0.07375298775643066,0.001414864480758565,0.00026321119529710505,0.00026321119529710505,4.908737484645821
0.297,2.1375542353247915e-05,3.981252641348736e-06,3.981252641348736e-06,0.07410925065403376,0.0014231150472241887,0.00026505903088084893,0.00026505903088084893,4.933956201033628
0.298,2.1493487025782905e-05,4.007886098107143e-06,4.007886098107143e-06,0.0744659347173594,0.0014314062258947867,0.0002669140240774291,0.0002669140240774291,4.959223342570696
0.299,2.1611951356999097e-05,4.034606029048237e-06,4.034606029048237e-06,0.0748230382940227,0.0014397385496544859,0.00026877618484033664,0.00026877618484033664,4.9845389180598465
0.3,2.1730941453064497e-05,4.0614124023431556e-06,4.0614124023431556e-06,0.07518055973596416,0.0014481124879722083,0.000270645523174466,0.000270645523174466,5.009902936857688
0.301,2.1850462432634044e-05,4.088305186250843e-06,4.088305186250843e-06,0.0755384974002496,0.001456528445307602,0.0002725220491434291,0.0002725220491434291,5.035315408928607
0.302,2.197051840834243e-05,4.115284348614851e-06,4.115284348614851e-06,0.07589684964986336,0.0014649867597804184,0.00027440577283616255,0.00027440577283616255,5.060776344898431
0.303,2.209111247229617e-05,4.142349857209954e-06,4.142349857209954e-06,0.076255614854492,0.001473487702103171,0.00027629670439015556,0.00027629670439015556,5.086285756107549
0.304,2.221224668539571e-05,4.1695016797543586e-06,4.1695016797543586e-06,0.07661479139129668,0.0014820314747663304,0.0002781948539924096,0.0002781948539924096,5.1118436546633985
0.305,2.23339220711045e-05,4.196739783866303e-06,4.196739783866303e-06,0.07697437764567139,0.0014906182115177744,0.0002801002318766893,0.0002801002318766893,5.137450053492111
0.306,2.2456138613364456e-05,4.224064136932296e-06,4.224064136932296e-06,0.07733437201198555,0.0014992479771170522,0.00028201284831486946,0.00028201284831486946,5.163104966389227
0.307,2.2578895258315587e-05,4.251474706305813e-06,4.251474706305813e-06,0.07769477289430826,0.0015079207673422063,0.00028393271363033476,0.00028393271363033476,5.188808408069291
0.308,2.2702189920487584e-05,4.278971459229839e-06,4.278971459229839e-06,0.07805557870711281,0.0015166365092943261,0.0002858598381929584,0.0002858598381929584,5.2145603942142325
0.309,2.2826019492981625e-05,4.306554362814366e-06,4.306554362814366e-06,0.07841678787595914,0.0015253950619682998,0.00028779423241774235,0.00028779423241774235,5.240360941520379
0.31,2.2950379861724804e-05,4.33422338391762e-06,4.33422338391762e-06,0.07877839883815262,0.0015341962170958806,0.0002897359067570214,0.0002897359067570214,5.266210067743997
0.311,2.3075265923508482e-05,4.361978489509876e-06,4.361978489509876e-06,0.07914041004337766,0.0015430397002423842,0.0002916848717249225,0.0002916848717249225,5.292107791745247
0.312,2.3200671608171124e-05,4.389819646403574e-06,4.389819646403574e-06,0.07950281995430444,0.0015519251721817255,0.00029364113787948314,0.00029364113787948314,5.318054133530435
0.313,2.3326589904643976e-05,4.4177468209179526e-06,4.4177468209179526e-06,0.07986562704716742,0.001560852230531605,0.0002956047158003542,0.0002956047158003542,5.34404911429248
0.314,2.345301288999169e-05,4.445759979842835e-06,4.445759979842835e-06,0.08022882981231406,0.0015698204115913714,0.00029757561615341774,0.00029757561615341774,5.370092756449492
0.315,2.3579931763097223e-05,4.473859089244379e-06,4.473859089244379e-06,0.08059242675472328,0.0015788291924934863,0.00029955384961103727,0.00029955384961103727,5.396185083681387
0.316,2.3707336880490435e-05,4.502044115634803e-06,4.502044115634803e-06,0.08095641639449161,0.0015878779935018736,0.000301539426930488,0.000301539426930488,5.422326120964466
0.317,2.383521779646575e-05,4.53031502494289e-06,4.53031502494289e-06,0.08132079726728715,0.0015969661806012612,0.00030353235888519193,0.00030353235888519193,5.4485158946038865
0.318,2.3963563305609827e-05,4.558671783264668e-06,4.558671783264668e-06,0.08168556792476961,0.0016060930682523092,0.0003055326563151312,0.0003055326563151312,5.47475443226397
0.319,2.409236148830886e-05,4.587114356397478e-06,4.587114356397478e-06,0.08205072693497639,0.0016152579223511414,0.00030754033009579323,0.00030754033009579323,5.5010417629963015
0.32,2.422159975909833e-05,4.6156427101442764e-06,4.6156427101442764e-06,0.08241627288267395,0.0016244599633846177,0.00030955539115871207,0.00030955539115871207,5.5273779172655715
0.321,2.4351264917247174e-05,4.6442568101769625e-06,4.6442568101769625e-06,0.08278220436967396,0.0016336983697410757,0.0003115778504824673,0.0003115778504824673,5.5537629269731354
0.322,2.448134319984215e-05,4.672956621802773e-06,4.672956621802773e-06,0.08314852001511412,0.0016429722811947948,0.0003136077190771594,0.0003136077190771594,5.580196825478266
0.323,2.4611820336438077e-05,4.701742110602691e-06,4.701742110602691e-06,0.08351521845570328,0.001652280802501953,0.0003156450080273966,0.0003156450080273966,5.606679647617072
0.324,2.4742681606098807e-05,4.730613241722046e-06,4.730613241722046e-06,0.08388229834593115,0.0016616230071637888,0.0003176897284448544,0.0003176897284448544,5.633211429719095
0.325,2.487391189542421e-05,4.759569980482846e-06,4.759569980482846e-06,0.08424975835824221,0.0016709979412630844,0.0003197418915095332,0.0003197418915095332,5.659792209621563
0.326,2.5005495758460873e-05,4.788612291627774e-06,4.788612291627774e-06,0.08461759718317434,0.001680404627434542,0.00032180150841914487,0.00032180150841914487,5.68642202668132
0.327,2.5137417477029577e-05,4.817740140252077e-06,4.817740140252077e-06,0.08498581352946252,0.0016898420688708376,0.00032386859045186513,0.00032386859045186513,5.713100921784449
0.328,2.526966112253235e-05,4.846953490990677e-06,4.846953490990677e-06,0.0853544061241079,0.001699309253435998,0.00032594314891188253,0.00032594314891188253,5.739828937353613
0.329,2.54022106178627e-05,4.8762523085536915e-06,4.8762523085536915e-06,0.08572337371241244,0.0017088051577938417,0.0003280251951655444,0.0003280251951655444,5.76660611735312
0.33,2.5535049799942804e-05,4.905636557439886e-06,4.905636557439886e-06,0.08609271505798066,0.0017183287515868638,0.00033011474062225797,0.00033011474062225797,5.793432507291795
0.331,2.5668162482262432e-05,4.935106201993347e-06,4.935106201993347e-06,0.08646242894268819,0.0017278790016236742,0.0003322117967384575,0.0003322117967384575,5.820308154223664
0.332,2.5801532517213545e-05,4.964661206591739e-06,4.964661206591739e-06,0.08683251416661862,0.0017374548760612305,0.00033431637503043973,0.00033431637503043973,5.8472331067465
0.333,2.593514385817894e-05,4.994301535247635e-06,4.994301535247635e-06,0.08720296954796943,0.001747055348579135,0.0003364284870476913,0.0003364284870476913,5.874207414998341
0.334,2.6068980620814383e-05,5.024027152141364e-06,5.024027152141364e-06,0.08757379392292769,0.0017566794025082834,0.00033854814440893065,0.00033854814440893065,5.901231130651947
0.335,2.6203027143666488e-05,5.0538380211603895e-06,5.0538380211603895e-06,0.08794498614551731,0.001766326034923447,0.0003406753587712579,0.0003406753587712579,5.928304306907382
0.336,2.633726804770237e-05,5.083734105976695e-06,5.083734105976695e-06,0.08831654508741808,0.0017759942606711807,0.0003428101418355196,0.0003428101418355196,5.955426998482687
0.337,2.6471688294303183e-05,5.1137153701274805e-06,5.1137153701274805e-06,0.08868846963775857,0.0017856831163027794,0.0003449525053519081,0.0003449525053519081,5.98259926160278
0.338,2.6606273241796284e-05,5.143781777470689e-06,5.143781777470689e-06,0.08906075870288356,0.0017953916639171796,0.0003471024611508678,0.0003471024611508678,6.00982115398666
0.339,2.674100870067335e-05,5.1739332911726654e-06,5.1739332911726654e-06,0.08943341120609785,0.0018051189949236071,0.0003492600210749798,0.0003492600210749798,6.037092734832996
0.34,2.6875880986315074e-05,5.204169874633658e-06,5.204169874633658e-06,0.08980642608738736,0.0018148642336442158,0.0003514251970415614,0.0003514251970415614,6.064414064804172
0.341,2.7010876969866996e-05,5.2344914910007456e-06,5.2344914910007456e-06,0.09017980230311945,0.001824626540799936,0.0003535980010099768,0.0003535980010099768,6.091785206008924
0.342,2.7145984126873006e-05,5.264898103165873e-06,5.264898103165873e-06,0.09055353882572355,0.0018344051168527348,0.00035577844498166117,0.00035577844498166117,6.119206221983626
0.343,2.7281190583117733e-05,5.295389674270514e-06,5.295389674270514e-06,0.0909276346433537,0.0018441992051668975,0.00035796654103439186,0.00035796654103439186,6.146677177672326
0.34400000000000003,2.7416485158423005e-05,5.325966166759669e-06,5.325966166759669e-06,0.09130208875953492,0.0018540080950393484,0.00036016230125853556,0.00036016230125853556,6.174198139405684
0.34500000000000003,2.755185740661424e-05,5.3566275437361285e-06,5.3566275437361285e-06,0.09167690019279431,0.0018638311244780444,0.00036236573784876653,0.00036236573784876653,6.201769174878833
0.34600000000000003,2.768729765399167e-05,5.3873737673349e-06,5.3873737673349e-06,0.09205206797627911,0.001873667682885884,0.0003645768629943308,0.0003645768629943308,6.229390353128346
0.34700000000000003,2.782279703320113e-05,5.418204800125744e-06,5.418204800125744e-06,0.09242759115736272,0.0018835172134397335,0.0003667956889740668,0.0003667956889740668,6.257061744508335
0.34800000000000003,2.7958347514937378e-05,5.449120604519012e-06,5.449120604519012e-06,0.09280346879724091,0.0018933792153286147,0.0003690222281164138,0.0003690222281164138,6.284783420665881
0.34900000000000003,2.8093941936149525e-05,5.480121142391319e-06,5.480121142391319e-06,0.09317969997051921,0.001903253245760617,0.0003712564927742273,0.0003712564927742273,6.31255545451581
0.35000000000000003,2.8229574024314542e-05,5.511206376012922e-06,5.511206376012922e-06,0.09355628376479339,0.0019131389217085725,0.00037349849538775636,0.00037349849538775636,6.340377920214974
0.35100000000000003,2.836523841900637e-05,5.542376267191924e-06,5.542376267191924e-06,0.09393321928022452,0.0019230359214770895,0.000375748248426869,0.000375748248426869,6.368250893136112
0.352,2.8500930689224847e-05,5.573630777810815e-06,5.573630777810815e-06,0.09431050562911018,0.0019329439859863639,0.0003780057644275801,0.0003780057644275801,6.396174449841436
0.353,2.863664734758532e-05,5.604969869371644e-06,5.604969869371644e-06,0.09468814193545336,0.0019428629198467613,0.00038027105596140067,0.00038027105596140067,6.424148668055995
0.354,2.877238586044904e-05,5.636393503557603e-06,5.636393503557603e-06,0.09506612733453025,0.001952792592161217,0.0003825441356736037,0.0003825441356736037,6.452173626640928
0.355,2.890814465458659e-05,5.667901641742662e-06,5.667901641742662e-06,0.09544446097245897,0.0019627329370949867,0.00038482501625015356,0.00038482501625015356,6.480249405566744
0.356,2.904392312016816e-05,5.699494245150766e-06,5.699494245150766e-06,0.09582314200577005,0.0019726839541981513,0.00038711371042868004,0.00038711371042868004,6.508376085886672
0.357,2.9179721609693484e-05,5.731171274955245e-06,5.731171274955245e-06,0.09620216960098045,0.0019826457084539373,0.000389410231005417,0.000389410231005417,6.536553749710201
0.358,2.9315541433612733e-05,5.762932692104217e-06,5.762932692104217e-06,0.09658154293417219,0.001992618330103204,0.0003917145908235305,0.0003917145908235305,6.564782480176907
0.359,2.9451384851696484e-05,5.794778457727431e-06,5.794778457727431e-06,0.09696126119057694,0.0020026020141804693,0.0003940268028009585,0.0003940268028009585,6.5930623614306185
0.36,2.958725506152781e-05,5.82670853237847e-06,5.82670853237847e-06,0.09734132356416797,0.002012597019854111,0.00039634687987909244,0.00039634687987909244,6.621393478594056
0.361,2.9723156182406993e-05,5.858722876835719e-06,5.858722876835719e-06,0.09772172925726032,0.002022603669453879,0.00039867483507741354,0.00039867483507741354,6.649775917743983
0.362,2.9859093236419717e-05,5.8908214517470945e-06,5.8908214517470945e-06,0.0981024774801204,0.0020326223473040705,0.000401010681469545,0.000401010681469545,6.6782097658869475
0.363,2.9995072125813016e-05,5.923004217204647e-06,5.923004217204647e-06,0.09848356745058633,0.0020426534983035574,0.00040335443215447375,0.00040335443215447375,6.706695110935722
0.364,3.0131099606603713e-05,5.9552711336730166e-06,5.9552711336730166e-06,0.09886499839369933,0.0020526976262468313,0.0004057061003199402,0.0004057061003199402,6.735232041686453
0.365,3.0267183259288743e-05,5.987622161401628e-06,5.987622161401628e-06,0.09924676954134792,0.0020627552919446042,0.00040806569920263653,0.00040806569920263653,6.763820647796639
0.366,3.0403331456352406e-05,6.020057260167635e-06,6.020057260167635e-06,0.09962888013192504,0.002072827111122592,0.00041043324207086615,0.00041043324207086615,6.792461019763962
0.367,3.053955332624789e-05,6.05257639010802e-06,6.05257639010802e-06,0.10001132940999916,0.0020829137520758426,0.00041280874228144635,0.00041280874228144635,6.821153248906017
0.368,3.067585871501278e-05,6.085179510842452e-06,6.085179510842452e-06,0.10039411662600008,0.002093015933157028,0.00041519221322012265,0.00041519221322012265,6.849897427341034
0.369,3.081225814459075e-05,6.117866582075422e-06,6.117866582075422e-06,0.10077724103591994,0.0021031344200348823,0.00041758366834281497,0.00041758366834281497,6.878693647969571
0.37,3.0948762768736176e-05,6.150637563333902e-06,6.150637563333902e-06,0.10116070190102999,0.002113270022781961,0.0004199831211579321,0.0004199831211579321,6.907542004457285
0.371,3.1085384326598776e-05,6.1834924139424585e-06,6.1834924139424585e-06,0.10154449848761363,0.002123423592797846,0.00042239058522486556,0.00042239058522486556,6.936442591218765
0.372,3.122213509356294e-05,6.21643109322216e-06,6.21643109322216e-06,0.101928630066716,0.002133596019538208,0.0004248060741677739,0.0004248060741677739,6.965395503402472
0.373,3.135902783036831e-05,6.249453560343624e-06,6.249453560343624e-06,0.10231309591391052,0.0021437882271193214,0.0004272296016657554,0.0004272296016657554,6.994400836876813
0.374,3.14960757302866e-05,6.282559774294417e-06,6.282559774294417e-06,0.10269789530908269,0.002154001170782217,0.00042966118145081983,0.00042966118145081983,7.023458688217368
0.375,3.163329236444229e-05,6.315749693878702e-06,6.315749693878702e-06,0.1030830275362309,0.0021642358332220222,0.0004321008273080618,0.0004321008273080618,7.052569154695279
0.376,3.1770691625534346e-05,6.3490232779578005e-06,6.3490232779578005e-06,0.10346849188328508,0.0021744932207996416,0.0004345485530923236,0.0004345485530923236,7.081732334266803
0.377,3.190828767072129e-05,6.382380485252366e-06,6.382380485252366e-06,0.10385428764194218,0.0021847743596875575,0.00043700437271488327,0.00043700437271488327,7.110948325564053
0.378,3.204609486316936e-05,6.415821274075575e-06,6.415821274075575e-06,0.10424041410751968,0.0021950802919152405,0.00043946830012538357,0.00043946830012538357,7.140217227886904
0.379,3.218412771257665e-05,6.449345602864353e-06,6.449345602864353e-06,0.10462687057882564,0.002205412071335237,0.0004419403493484072,0.0004419403493484072,7.1695391411960765
0.38,3.232240081568294e-05,6.482953429894026e-06,6.482953429894026e-06,0.10501365635804626,0.00221577075957885,0.0004444205344641595,0.0004444205344641595,7.198914166107374
0.381,3.246092879586797e-05,6.5166447132956385e-06,6.5166447132956385e-06,0.10540077075065002,0.0022261574219397643,0.00044690886960986316,0.00044690886960986316,7.228342403887066
0.382,3.259972624318541e-05,6.5504194110203536e-06,6.5504194110203536e-06,0.10578821306530829,0.0022365731232777673,0.00044940536897752686,0.00044940536897752686,7.257823956448394
0.383,3.273880765397e-05,6.584277481033821e-06,6.584277481033821e-06,0.10617598261383192,0.002247018923883326,0.000451910046827492,0.000451910046827492,7.287358926349187
0.384,3.2878187371571566e-05,6.6182188808390915e-06,6.6182188808390915e-06,0.10656407871112374,0.0022574958754095114,0.0004544229174559098,0.0004544229174559098,7.316947416790553
0.385,3.301787952668484e-05,6.652243568424981e-06,6.652243568424981e-06,0.10695250067514572,0.002268005016766198,0.0004569439952600546,0.0004569439952600546,7.346589531616593
0.386,3.315789797998443e-05,6.686351501007925e-06,6.686351501007925e-06,0.1073412478269014,0.0022785473701625414,0.0004594732946521696,0.0004594732946521696,7.376285375315176
0.387,3.329825626444626e-05,6.720542635904355e-06,6.720542635904355e-06,0.10773031949043169,0.002289123937118022,0.0004620108301195675,0.0004620108301195675,7.406035053019626
0.388,3.34389675297863e-05,6.754816930552984e-06,6.754816930552984e-06,0.10811971499282437,0.002299735694609087,0.00046455661622641514,0.00046455661622641514,7.435838670511384
0.389,3.358004448863937e-05,6.789174341915547e-06,6.789174341915547e-06,0.10850943366423645,0.002310383591325724,0.0004671106675727595,0.0004671106675727595,7.465696334223561
0.39,3.3721499363897046e-05,6.8236148269967e-06,6.8236148269967e-06,0.10889947483792821,0.002321068543998211,0.0004696729988304855,0.0004696729988304855,7.495608151245298
0.391,3.386334383855609e-05,6.858138342787297e-06,6.858138342787297e-06,0.10928983785030857,0.002331791433887244,0.00047224362473965764,0.00047224362473965764,7.525574229326956
0.392,3.400558900791027e-05,6.892744845764469e-06,6.892744845764469e-06,0.10968052204099132,0.0023425531034263047,0.00047482256007432325,0.00047482256007432325,7.555594676886043
0.393,3.414824533362325e-05,6.92743429251569e-06,6.92743429251569e-06,0.11007152675286046,0.002353354352984775,0.0004774098196856906,0.0004774098196856906,7.585669603013816
0.394,3.4291322600724353e-05,6.962206639764519e-06,6.962206639764519e-06,0.11046285133214481,0.002364195937823926,0.00048000541850416555,0.00048000541850416555,7.615799117482523
0.395,3.443482987787514e-05,6.997061843646944e-06,6.997061843646944e-06,0.11085449512850067,0.002375078565270254,0.0004826093714897046,0.0004826093714897046,7.645983330753263
0.396,3.4578775479676215e-05,7.031999860327383e-06,7.031999860327383e-06,0.1112464574951014,0.002386002892021825,0.0004852216936744839,0.0004852216936744839,7.676222353984306
0.397,3.472316693276981e-05,7.067020645996075e-06,7.067020645996075e-06,0.11163873778873355,0.0023969695217091616,0.0004878424001629724,0.0004878424001629724,7.7065162990399365
0.398,3.486801094503226e-05,7.102124156676965e-06,7.102124156676965e-06,0.1120313353698984,0.002407979002662595,0.0004904715061189189,0.0004904715061189189,7.736865278499673
0.399,3.501331337833779e-05,7.137310347947388e-06,7.137310347947388e-06,0.11242424960291791,0.0024190318259199213,0.0004931090267462134,0.0004931090267462134,7.767269405667837
0.4,3.5159079224188346e-05,7.172579175773763e-06,7.172579175773763e-06,0.11281747985604461,0.0024301284234262595,0.0004957549773468362,0.0004957549773468362,7.7977287945834295
0.401,3.530531258390754e-05,7.2079305955395974e-06,7.2079305955395974e-06,0.11321102550157418,0.002441269166544075,0.0004984093732539596,0.0004984093732539596,7.828243560030218
0.402,3.545201665178081e-05,7.2433645627029196e-06,7.2433645627029196e-06,0.11360488591596006,0.0024524543647623204,0.0005010722298775964,0.0005010722298775964,7.85881381754701
0.403,3.5599193702119797e-05,7.2788810325946405e-06,7.2788810325946405e-06,0.113999060479929,0.0024636842646729483,0.0005037435626909147,0.0005037435626909147,7.889439683438022
0.404,3.57468450804608e-05,7.314479960447191e-06,7.314479960447191e-06,0.11439354857859725,0.0024749590492300893,0.000506423387232459,0.000506423387232459,7.9201212747833205
0.405,3.5894971198241e-05,7.3501613011139535e-06,7.3501613011139535e-06,0.11478834960158579,0.0024862788372472778,0.000509111719086964,0.000509111719086964,7.950858709449257
0.406,3.6043571531252867e-05,7.385925009725044e-06,7.385925009725044e-06,0.11518346294313452,0.002497643683154223,0.0005118085739310008,0.0005118085739310008,7.981652106098835
0.40700000000000003,3.619264462244826e-05,7.42177104105743e-06,7.42177104105743e-06,0.11557888800221423,0.0025090535770535415,0.000514513967489615,0.000514513967489615,8.012501584201988
